Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,LECAR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
4,E08,Glycolysis-CONBIS-43pre,4,20.156551215390163,31.0881555668007,0,conbis-#36-post-43pre,Glyco,Int2,3.003529357903742,3.4368268967013305,S-43pre-6,3.4368268967013305,3.8300410629152264,-0.39321416621389577,81,0.018190720540604895,0.009008114917945221,FALSE,NA,TRUE,SINGLE
5,E08,Glycolysis-CONBIS-43pre,5,9.84912383119602,43.6168291943915,0,conbis-#36-post-43pre,Glyco,Int2,2.2873825000799974,3.775443066576796,S-43pre-6,3.775443066576796,3.8300410629152264,-0.054597996338430085,81,0.018190720540604895,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,E08,Glycolysis-CONBIS-43pre,6,9.157135072198276,44.9245776058645,0,conbis-#36-post-43pre,Glyco,Int2,2.2145333647209955,3.8049850304187327,S-43pre-6,3.8049850304187327,3.8300410629152264,-0.02505603249649356,81,0.018190720540604895,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
8,E08,Glycolysis-CONBIS-43pre,14,12.220056977722752,16.4688591975844,0,conbis-#36-post-43pre,Glyco,Int5,2.5030786163940153,2.8014712763130136,S-43pre-6,2.8014712763130136,2.7416753836124506,0.059795892700562916,28,0.018190720540604895,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
9,E08,Glycolysis-CONBIS-43pre,15,11.26664862791759,13.9841057261125,0,conbis-#36-post-43pre,Glyco,Int5,2.4218469127471782,2.6379213793903555,S-43pre-6,2.6379213793903555,2.7416753836124506,-0.10375400422209516,28,0.018190720540604895,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,E09,FCCP-CONBIS-43pre,1,40.12907824555349,30.8407742907366,0,conbis-#36-post-43pre,FCCP,Int1,3.692101214803803,3.4288376550834823,S-43pre-6,3.4288376550834823,3.3384877119197003,0.09034994316378214,117,0.00320858348960904,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,E09,FCCP-CONBIS-43pre,2,36.338291222978825,28.9000640926837,0,conbis-#36-post-43pre,FCCP,Int1,3.5928720399301213,3.3638438128558477,S-43pre-6,3.3638438128558477,3.3384877119197003,0.02535610093614751,117,0.00320858348960904,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,E09,FCCP-CONBIS-43pre,3,36.24098123217816,27.3801457811533,0,conbis-#36-post-43pre,FCCP,Int1,3.5901905567513377,3.3098181442125747,S-43pre-6,3.3098181442125747,3.3384877119197003,-0.028669567707125473,117,0.00320858348960904,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,E10,FCCP-CONBIS-43pre,1,52.51572619577259,34.0130887910198,0,conbis-#36-post-43pre,FCCP,Int1,3.961112671328601,3.5267454149781208,S-43pre-6,3.5267454149781208,3.317898103169557,0.2088473118085638,117,0.01680129204404773,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,E10,FCCP-CONBIS-43pre,2,51.57296640000672,31.4207509088086,0,conbis-#36-post-43pre,FCCP,Int1,3.9429976282236905,3.4474685316128264,S-43pre-6,3.4474685316128264,3.317898103169557,0.12957042844326955,117,0.01680129204404773,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,E10,FCCP-CONBIS-43pre,3,52.17480534659776,29.7884861598206,0,conbis-#36-post-43pre,FCCP,Int1,3.954599722177153,3.394121948375236,S-43pre-6,3.394121948375236,3.317898103169557,0.07622384520567879,117,0.01680129204404773,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,E11,Oligomycin-CONBIS-43pre,1,31.797802615872683,29.9636806781732,0,conbis-#36-post-43pre,Olig,Int1,3.4593971872688174,3.39998600417974,S-43pre-6,3.39998600417974,3.333094951999885,0.06689105217985489,117,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,E11,Oligomycin-CONBIS-43pre,2,26.484138143307952,25.8235257508683,0,conbis-#36-post-43pre,Olig,Int1,3.2765459931533587,3.2512859272530252,S-43pre-6,3.2512859272530252,3.3330949519998847,-0.08180902474685967,117,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,E11,Oligomycin-CONBIS-43pre,3,27.62088747341766,27.1897156209788,0,conbis-#36-post-43pre,Olig,Int1,3.31857227901518,3.302838799633406,S-43pre-6,3.302838799633406,3.333094951999885,-0.030256152366478845,117,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,E11,Oligomycin-CONBIS-43pre,4,15.299315418131927,40.5304345790714,0,conbis-#36-post-43pre,Olig,Int2,2.727808083484405,3.7020531629876525,S-43pre-6,3.7020531629876525,3.7417896628930327,-0.039736499905380196,81,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
5,E11,Oligomycin-CONBIS-43pre,5,13.20537401103784,43.4773484389765,0,conbis-#36-post-43pre,Olig,Int2,2.5806238687889516,3.7722400769292395,S-43pre-6,3.7722400769292395,3.7417896628930327,0.030450414036206786,81,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,E11,Oligomycin-CONBIS-43pre,6,12.654245976970246,42.8279734699851,0,conbis-#36-post-43pre,Olig,Int2,2.53799280920893,3.7571914748409214,S-43pre-6,3.7571914748409214,3.7417896628930327,0.015401811947888738,81,0.002696198455839073,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,E12,Oligomycin-CONBIS-43pre,1,44.64257973442858,28.3978076247947,0,conbis-#36-post-43pre,Olig,Int1,3.7986881061530364,3.3463119458773263,S-43pre-6,3.3463119458773263,3.3524458685018788,-0.006133922624552368,117,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,E12,Oligomycin-CONBIS-43pre,2,41.87407517918202,26.2152378296196,0,conbis-#36-post-43pre,Olig,Int1,3.734666904628082,3.266340838255691,S-43pre-6,3.266340838255691,3.3524458685018788,-0.08610503024618746,117,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,E12,Oligomycin-CONBIS-43pre,3,41.54826614528186,24.6557312135567,0,conbis-#36-post-43pre,Olig,Int1,3.726855791075333,3.2050093770564914,S-43pre-6,3.2050093770564914,3.3524458685018788,-0.14743649144538734,117,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,E12,Oligomycin-CONBIS-43pre,4,22.344436788848352,37.4683786259731,0,conbis-#36-post-43pre,Olig,Int2,3.1065773768249,3.6234973406116446,S-43pre-6,3.6234973406116446,3.7611405793950263,-0.1376432387833816,81,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
5,E12,Oligomycin-CONBIS-43pre,5,18.32247616448791,44.7107150696265,0,conbis-#36-post-43pre,Olig,Int2,2.9081285119294744,3.800213183623396,S-43pre-6,3.800213183623396,3.7611405793950263,0.039072604228369515,81,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,E12,Oligomycin-CONBIS-43pre,6,17.156232494791926,44.384297609989,0,conbis-#36-post-43pre,Olig,Int2,2.8423615183692865,3.7928857494539607,S-43pre-6,3.7928857494539607,3.7611405793950263,0.03174517005893437,81,0.007403909126500409,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F01,Oligomycin-CONBIS-36pre,1,39.12432549005588,25.1358506909714,0,conbis-#36-post-43pre,Olig,Int1,3.6667444088409327,3.2242951414483363,S-36pre-6,3.2242951414483363,3.1111383211736854,0.11315682027465085,117,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
2,F01,Oligomycin-CONBIS-36pre,2,36.712025885747025,22.0923361024581,0,conbis-#36-post-43pre,Olig,Int1,3.603104382195439,3.0952307656864804,S-36pre-6,3.0952307656864804,3.1111383211736854,-0.015907555487205072,117,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
3,F01,Oligomycin-CONBIS-36pre,3,36.725953018201864,21.2305218210829,0,conbis-#36-post-43pre,Olig,Int1,3.603483671844464,3.0554398548329216,S-36pre-6,3.0554398548329216,3.1111383211736854,-0.05569846634076376,117,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
4,F01,Oligomycin-CONBIS-36pre,4,18.040388157045733,32.8902030535532,0,conbis-#36-post-43pre,Olig,Int2,2.8926130308689513,3.493174833898941,S-36pre-6,3.493174833898941,3.5198330320668334,-0.026658198167892472,71,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
5,F01,Oligomycin-CONBIS-36pre,5,18.3465870899097,34.9945300764713,0,conbis-#36-post-43pre,Olig,Int2,2.9094435675516617,3.555191765746479,S-36pre-6,3.555191765746479,3.5198330320668334,0.03535873367964566,71,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
6,F01,Oligomycin-CONBIS-36pre,6,17.367911509105806,34.8895106276008,0,conbis-#36-post-43pre,Olig,Int2,2.8546243375092226,3.5521862289495787,S-36pre-6,3.5521862289495787,3.5198330320668334,0.03235319688274546,71,0.005082321339597982,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
1,F02,Oligomycin-CONBIS-36pre,1,53.268923038386575,30.0819388286028,0,conbis-#36-post-43pre,Olig,Int1,3.9753531036865564,3.403924952742582,S-36pre-6,3.403924952742582,3.196490298756592,0.2074346539859898,117,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
2,F02,Oligomycin-CONBIS-36pre,2,50.89724990727092,27.815244477199,0,conbis-#36-post-43pre,Olig,Int1,3.9298088927701396,3.3255842328899963,S-36pre-6,3.3255842328899963,3.196490298756592,0.12909393413340406,117,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
3,F02,Oligomycin-CONBIS-36pre,3,51.01929095166696,27.1734500551399,0,conbis-#36-post-43pre,Olig,Int1,3.9322038151585876,3.302240395691252,S-36pre-6,3.302240395691252,3.196490298756592,0.10575009693465975,117,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
4,F02,Oligomycin-CONBIS-36pre,4,29.272935536184384,39.656896974908,0,conbis-#36-post-43pre,Olig,Int2,3.376663387310879,3.680264879357668,S-36pre-6,3.680264879357668,3.60518500964974,0.07507986970792818,71,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
5,F02,Oligomycin-CONBIS-36pre,5,25.88780251087558,43.9029138403781,0,conbis-#36-post-43pre,Olig,Int2,3.2537719122497792,3.7819806923745203,S-36pre-6,3.7819806923745203,3.60518500964974,0.17679568272478013,71,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
6,F02,Oligomycin-CONBIS-36pre,6,25.876007451609468,42.6814158760938,0,conbis-#36-post-43pre,Olig,Int2,3.253316186155475,3.753763600112302,S-36pre-6,3.753763600112302,3.60518500964974,0.1485785904625618,71,0.02974561002614034,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
1,F03,FCCP-CONBIS-36pre,1,46.70030370232378,30.7769900732679,0,conbis-#36-post-43pre,FCCP,Int1,3.8437506679154567,3.426767335236281,S-36pre-6,3.426767335236281,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,F03,FCCP-CONBIS-36pre,2,45.20237724672732,28.5358196323356,0,conbis-#36-post-43pre,FCCP,Int1,3.8111496794093163,3.3511601273306852,S-36pre-6,3.3511601273306852,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,F03,FCCP-CONBIS-36pre,3,46.08010853253206,28.1221179707409,0,conbis-#36-post-43pre,FCCP,Int1,3.8303813716915474,3.33655638312252,S-36pre-6,3.33655638312252,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,F04,FCCP-CONBIS-36pre,1,44.05189067998349,28.0761559673783,0,conbis-#36-post-43pre,FCCP,Int1,3.785368272686604,3.334920674037896,S-36pre-6,3.334920674037896,3.1699224709323675,0.16499820310552865,117,0.010906695290764327,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
2,F04,FCCP-CONBIS-36pre,2,44.10564523398452,25.8383322931905,0,conbis-#36-post-43pre,FCCP,Int1,3.7865877841011586,3.2518591370944128,S-36pre-6,3.2518591370944128,3.1699224709323675,0.08193666616204534,117,0.010906695290764327,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
3,F04,FCCP-CONBIS-36pre,3,42.41655785846436,25.1003483368099,0,conbis-#36-post-43pre,FCCP,Int1,3.747538801536388,3.222881724001994,S-36pre-6,3.222881724001994,3.1699224709323675,0.05295925306962651,117,0.010906695290764327,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
1,F05,Glycolysis-CONBIS-36pre,1,50.79889326868268,28.4113096127545,0,conbis-#36-post-43pre,Glyco,Int1,3.9278745682975633,3.346787291697525,S-36pre-6,3.346787291697525,3.2013308104025544,0.1454564812949706,117,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
2,F05,Glycolysis-CONBIS-36pre,2,50.36224729662502,24.3463515054525,0,conbis-#36-post-43pre,Glyco,Int1,3.9192418328156244,3.1923820027971073,S-36pre-6,3.1923820027971073,3.2013308104025544,-0.00894880760544723,117,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
3,F05,Glycolysis-CONBIS-36pre,3,51.04031059272826,23.413630331261,0,conbis-#36-post-43pre,Glyco,Int1,3.932615724298745,3.1533183455695135,S-36pre-6,3.1533183455695135,3.2013308104025544,-0.04801246483304098,117,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
4,F05,Glycolysis-CONBIS-36pre,4,30.783087008605484,36.3881708623582,0,conbis-#36-post-43pre,Glyco,Int2,3.426965416059,3.594243745517611,S-36pre-6,3.594243745517611,3.6100255212957024,-0.015781775778091395,71,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
5,F05,Glycolysis-CONBIS-36pre,5,29.61329181011698,38.6339458278323,0,conbis-#36-post-43pre,Glyco,Int2,3.388223308177383,3.6541313155941735,S-36pre-6,3.6541313155941735,3.610025521295702,0.04410579429847128,71,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
6,F05,Glycolysis-CONBIS-36pre,6,28.687824972503567,36.9563143708162,0,conbis-#36-post-43pre,Glyco,Int2,3.356472815774156,3.6097365223968496,S-36pre-6,3.6097365223968496,3.6100255212957024,-2.889988988526021e-4,71,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
8,F05,Glycolysis-CONBIS-36pre,14,27.701196041330086,15.6581833661312,0,conbis-#36-post-43pre,Glyco,Int5,3.3214755906485007,2.7509936791165526,S-36pre-6,2.7509936791165526,2.5216598419929266,0.229333837123626,24,0.014927835501566603,0.011922097528065384,FALSE,NA,TRUE,SINGLE
9,F05,Glycolysis-CONBIS-36pre,15,27.71199874391963,13.6718574269487,0,conbis-#36-post-43pre,Glyco,Int5,3.3218654870537976,2.615339517653936,S-36pre-6,2.615339517653936,2.5216598419929266,0.09367967566100927,24,0.014927835501566603,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
1,F06,Glycolysis-CONBIS-36pre,1,48.32856579846568,23.2206556051172,0,conbis-#36-post-43pre,Glyco,Int1,3.878022810234919,3.145042210372331,S-36pre-6,3.145042210372331,3.1430447315893777,0.001997478782953286,117,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
2,F06,Glycolysis-CONBIS-36pre,2,44.86609551928552,20.4283319335476,0,conbis-#36-post-43pre,Glyco,Int1,3.8036823985792974,3.016922757603238,S-36pre-6,3.016922757603238,3.1430447315893772,-0.12612197398613936,117,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
3,F06,Glycolysis-CONBIS-36pre,3,44.14999402321406,20.0144223713997,0,conbis-#36-post-43pre,Glyco,Int1,3.78759279167542,2.9964531322429093,S-36pre-6,2.9964531322429093,3.1430447315893772,-0.14659159934646807,117,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
4,F06,Glycolysis-CONBIS-36pre,4,24.409074449871994,31.5105918060849,0,conbis-#36-post-43pre,Glyco,Int2,3.1949549668434014,3.45032373712518,S-36pre-6,3.45032373712518,3.5517394424825253,-0.10141570535734512,71,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
5,F06,Glycolysis-CONBIS-36pre,5,23.722844026530517,33.3646677194127,0,conbis-#36-post-43pre,Glyco,Int2,3.1664384668801504,3.5074974873493687,S-36pre-6,3.5074974873493687,3.5517394424825253,-0.044241955133156444,71,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
6,F06,Glycolysis-CONBIS-36pre,6,22.140194716606878,32.5631198413967,0,conbis-#36-post-43pre,Glyco,Int2,3.097394722029842,3.483180354768781,S-36pre-6,3.483180354768781,3.5517394424825253,-0.06855908771374425,71,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
8,F06,Glycolysis-CONBIS-36pre,14,20.451485847041102,13.7250432019775,0,conbis-#36-post-43pre,Glyco,Int5,3.0180555374064,2.619222135075704,S-36pre-6,2.619222135075704,2.4633737631797494,0.1558483718959546,24,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
9,F06,Glycolysis-CONBIS-36pre,15,20.97752328628537,11.6798977929978,0,conbis-#36-post-43pre,Glyco,Int5,3.0434515448215533,2.457869226762291,S-36pre-6,2.457869226762291,2.4633737631797494,-0.0055045364174586865,24,0.012864812450483121,0.011922097528065384,FALSE,0.009681505217728223,FALSE,NO
1,F07,Glycolysis-CONBIS-43pre,1,51.18020656346288,32.2928087751881,0,conbis-#36-post-43pre,Glyco,Int1,3.9353528667427025,3.474844566901904,S-43pre-6,3.474844566901904,3.318841075824,0.15600349107790407,117,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F07,Glycolysis-CONBIS-43pre,2,47.23305188894922,28.9725676061463,0,conbis-#36-post-43pre,Glyco,Int1,3.855093899414073,3.3663494376828735,S-43pre-6,3.3663494376828735,3.318841075824,0.047508361858873485,117,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F07,Glycolysis-CONBIS-43pre,3,47.56865569314956,27.9646187397042,0,conbis-#36-post-43pre,Glyco,Int1,3.8621740504936843,3.3309400946996277,S-43pre-6,3.3309400946996277,3.318841075824,0.012099018875627657,117,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,F07,Glycolysis-CONBIS-43pre,4,26.675222549011583,42.0761353885902,0,conbis-#36-post-43pre,Glyco,Int2,3.2837351401337673,3.7394807245871804,S-43pre-6,3.7394807245871804,3.727535786717148,0.011944937870032594,81,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
5,F07,Glycolysis-CONBIS-43pre,5,22.26767179490587,49.1611998067831,0,conbis-#36-post-43pre,Glyco,Int2,3.1031359313454736,3.895104690559144,S-43pre-6,3.895104690559144,3.7275357867171475,0.16756890384199633,81,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,F07,Glycolysis-CONBIS-43pre,6,21.020681606474458,48.4397083707269,0,conbis-#36-post-43pre,Glyco,Int2,3.0455067914917935,3.88031989824412,S-43pre-6,3.88031989824412,3.727535786717148,0.15278411152697227,81,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
8,F07,Glycolysis-CONBIS-43pre,14,22.300077867638603,16.2217043058273,0,conbis-#36-post-43pre,Glyco,Int5,3.1045901702823357,2.7863501175093486,S-43pre-6,2.7863501175093486,2.639170107414372,0.1471800100949765,28,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
9,F07,Glycolysis-CONBIS-43pre,15,21.585596320271037,14.517695085057,0,conbis-#36-post-43pre,Glyco,Int5,3.072026255230931,2.675368256097458,S-43pre-6,2.675368256097458,2.639170107414372,0.036198148683085934,28,0.007503453995178233,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F08,Glycolysis-CONBIS-43pre,1,34.40956552126998,32.7820469092135,0,conbis-#36-post-43pre,Glyco,Int1,3.538334593204535,3.4898810152103668,S-43pre-6,3.4898810152103668,3.450719787846465,0.039161227363901985,117,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F08,Glycolysis-CONBIS-43pre,2,37.93929901709082,29.0058239785816,0,conbis-#36-post-43pre,Glyco,Int1,3.6359874882447443,3.3674966366711034,S-43pre-6,3.3674966366711034,3.450719787846465,-0.08322315117536125,117,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F08,Glycolysis-CONBIS-43pre,3,41.71450767024396,28.2886787645177,0,conbis-#36-post-43pre,Glyco,Int1,3.7308489740608253,3.3424616809537633,S-43pre-6,3.3424616809537633,3.450719787846465,-0.1082581068927014,117,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,F08,Glycolysis-CONBIS-43pre,4,26.45507628522278,43.2056351785266,0,conbis-#36-post-43pre,Glyco,Int2,3.275448059936242,3.7659709306903677,S-43pre-6,3.7659709306903677,3.8594144987396124,-0.09344356804924468,81,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
5,F08,Glycolysis-CONBIS-43pre,5,14.689123103513083,51.5622900144561,0,conbis-#36-post-43pre,Glyco,Int2,2.6871072949740475,3.9427905916396955,S-43pre-6,3.9427905916396955,3.8594144987396124,0.08337609290008315,81,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,F08,Glycolysis-CONBIS-43pre,6,12.561381499251727,51.4084314532588,0,conbis-#36-post-43pre,Glyco,Int2,2.5306271469700192,3.9398021950642956,S-43pre-6,3.9398021950642956,3.8594144987396124,0.0803876963246833,81,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
8,F08,Glycolysis-CONBIS-43pre,14,10.825558876527694,17.7673434294256,0,conbis-#36-post-43pre,Glyco,Int5,2.381909900872504,2.877362133490729,S-43pre-6,2.877362133490729,2.7710488194368366,0.10631331405389216,28,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
9,F08,Glycolysis-CONBIS-43pre,15,11.526659114550798,15.8786768028854,0,conbis-#36-post-43pre,Glyco,Int5,2.444662536400365,2.764977127591962,S-43pre-6,2.764977127591962,2.771048819436837,-0.006071691844874929,28,0.015338715580120009,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F09,FCCP-CONBIS-43pre,1,44.65037216628108,25.532144504556,0,conbis-#36-post-43pre,FCCP,Int1,3.798862642478836,3.2399382271207053,S-43pre-6,3.2399382271207053,3.251649863394832,-0.01171163627412657,117,0.023666968608547615,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F09,FCCP-CONBIS-43pre,2,40.71206131026523,24.109978837219,0,conbis-#36-post-43pre,FCCP,Int1,3.7065243952361056,3.182625814433217,S-43pre-6,3.182625814433217,3.251649863394832,-0.06902404896161493,117,0.023666968608547615,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F09,FCCP-CONBIS-43pre,3,41.08783232673496,23.2469561217411,0,conbis-#36-post-43pre,FCCP,Int1,3.7157120272262003,3.1461742039676537,S-43pre-6,3.1461742039676537,3.251649863394832,-0.10547565942717838,117,0.023666968608547615,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F10,FCCP-CONBIS-43pre,1,39.87830642163238,31.8775063767457,0,conbis-#36-post-43pre,FCCP,Int1,3.6858324773321254,3.4619006318146175,S-43pre-6,3.4619006318146175,3.298276494320615,0.16362413749400245,117,0.0056785963830865045,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F10,FCCP-CONBIS-43pre,2,36.76698007645682,27.882862841257,0,conbis-#36-post-43pre,FCCP,Int1,3.6046001618466788,3.328012265027276,S-43pre-6,3.328012265027276,3.298276494320615,0.029735770706660846,117,0.0056785963830865045,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F10,FCCP-CONBIS-43pre,3,37.70725351507066,27.0392965171445,0,conbis-#36-post-43pre,FCCP,Int1,3.629852476877536,3.2972912344585392,S-43pre-6,3.2972912344585392,3.298276494320615,-9.85259862075814e-4,117,0.0056785963830865045,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F11,Oligomycin-CONBIS-43pre,1,34.91667659340848,30.9927024173476,0,conbis-#36-post-43pre,Olig,Int1,3.552964554432192,3.4337517708808174,S-43pre-6,3.4337517708808174,3.2997292291055316,0.13402254177528594,117,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F11,Oligomycin-CONBIS-43pre,2,28.47232659516722,25.1571071997548,0,conbis-#36-post-43pre,Olig,Int1,3.3489326188911623,3.225140449059605,S-43pre-6,3.225140449059605,3.2997292291055316,-0.07458878004592645,117,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F11,Oligomycin-CONBIS-43pre,3,28.99009041620246,23.7057693592447,0,conbis-#36-post-43pre,Olig,Int1,3.3669540618042597,3.165718451395633,S-43pre-6,3.165718451395633,3.2997292291055316,-0.1340107777098986,117,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,F11,Oligomycin-CONBIS-43pre,4,14.093031400686742,41.3119702202241,0,conbis-#36-post-43pre,Olig,Int2,2.645680448312103,3.721152293813471,S-43pre-6,3.721152293813471,3.708423939998679,0.01272835381479166,81,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
5,F11,Oligomycin-CONBIS-43pre,5,12.11932924504325,43.8769706057073,0,conbis-#36-post-43pre,Olig,Int2,2.4948016362914847,3.7813895948676173,S-43pre-6,3.7813895948676173,3.708423939998679,0.07296565486893804,81,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
6,F11,Oligomycin-CONBIS-43pre,6,10.652976370542778,43.7051500848615,0,conbis-#36-post-43pre,Olig,Int2,2.3658393245230407,3.777465946069834,S-43pre-6,3.777465946069834,3.708423939998679,0.06904200607115467,81,0.009008114917945221,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
1,F12,Oligomycin-CONBIS-43pre,1,48.669707810668285,32.8349684811449,0,conbis-#36-post-43pre,Olig,Int1,3.8850568203481615,3.491494059726072,S-43pre-6,3.491494059726072,3.3219758722679176,0.16951818745815436,117,0.015604512035025466,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
2,F12,Oligomycin-CONBIS-43pre,2,46.37064033806192,30.1671468065656,0,conbis-#36-post-43pre,Olig,Int1,3.836666507625725,3.4067534781508524,S-43pre-6,3.4067534781508524,3.3219758722679176,0.0847776058829347,117,0.015604512035025466,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
3,F12,Oligomycin-CONBIS-43pre,3,46.51919040592156,29.156766903283,0,conbis-#36-post-43pre,Olig,Int1,3.8398649243589063,3.372687026620429,S-43pre-6,3.372687026620429,3.3219758722679176,0.05071115435251136,117,0.015604512035025466,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
4,F12,Oligomycin-CONBIS-43pre,4,25.953070451333982,44.9381287557646,0,conbis-#36-post-43pre,Olig,Int2,3.2562899244364685,3.8052866271667383,S-43pre-6,3.8052866271667383,3.730670583161065,0.07461604400567291,81,0.015604512035025466,0.009008114917945221,FALSE,0.007688851264744184,FALSE,NO
