Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Interval,LOCR,sample_id,x,fitted,residuals,n,mean_err_sq,median_mean_sq_err,is.out.w,mad_mean_sqE,is.out.p,out
9,E06,Glycolysis-ConBis #39 post,15,10.450904919547376,15.3294945693273,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.346688569833672,39-post-8,2.346688569833672,2.638174305207987,-0.2914857353743148,39,0.06135711056148067,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,F01,Oligomycin-ConBis #39 post,1,47.913417981404095,36.2064044861756,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.8693955900619597,39-post-8,3.8693955900619597,3.4594019320063927,0.40999365805556676,111,0.2723907279517327,0.053061052996444355,FALSE,NA,TRUE,SINGLE
2,F01,Oligomycin-ConBis #39 post,2,45.04443913769635,32.6412897167477,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.8076495388702947,39-post-8,3.8076495388702947,3.4594019320063927,0.34824760686390177,111,0.2723907279517327,0.053061052996444355,FALSE,NA,TRUE,SINGLE
3,F01,Oligomycin-ConBis #39 post,3,43.645776996184864,30.3951128171635,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.776106530667979,39-post-8,3.776106530667979,3.4594019320063927,0.3167045986615861,111,0.2723907279517327,0.053061052996444355,FALSE,NA,TRUE,SINGLE
4,F01,Oligomycin-ConBis #39 post,4,23.769183336845778,43.7939911304758,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,3.168389923896985,39-post-8,3.168389923896985,2.5398839272864593,0.6285059966105256,66,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,F01,Oligomycin-ConBis #39 post,5,23.69336837948528,44.9266621539771,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,3.165195193773913,39-post-8,3.165195193773913,2.5398839272864593,0.6253112664874537,66,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,F01,Oligomycin-ConBis #39 post,6,24.93791066117395,44.4310409518268,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,3.2163891621304908,39-post-8,3.2163891621304908,2.5398839272864593,0.6765052348440314,66,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,F01,Oligomycin-ConBis #39 post,10,22.610388731756156,41.3355748590303,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,3.1184094790547823,39-post-8,3.1184094790547823,2.3182920602197106,0.8001174188350718,60,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,F01,Oligomycin-ConBis #39 post,11,20.36532618486458,44.055005904361,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,3.013833757906286,39-post-8,3.013833757906286,2.3182920602197106,0.6955416976865757,60,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,F01,Oligomycin-ConBis #39 post,12,20.470072851161206,45.5877781228552,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,3.0189639585902266,39-post-8,3.0189639585902266,2.3182920602197106,0.7006718983705161,60,0.2723907279517327,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,F02,Oligomycin-ConBis #39 post,1,4.5395865769225985,31.5983944983269,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,1.5128359455549785,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,F02,Oligomycin-ConBis #39 post,2,4.129364836272249,28.5932014291614,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,1.4181236024754784,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,F02,Oligomycin-ConBis #39 post,3,3.753172555507465,27.2908754831531,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,1.322601497115502,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,F03,FCCP-ConBis #39 post,1,36.6686181801607,46.3406710362915,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.6019212988033,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,F03,FCCP-ConBis #39 post,2,25.60615910801699,40.980887145219,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.2428329127052598,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,F03,FCCP-ConBis #39 post,3,26.799477608783768,39.3401599529429,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.2883823951172744,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,F03,FCCP-ConBis #39 post,7,98.37979764884965,67.8203898566465,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.588835474532893,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,F03,FCCP-ConBis #39 post,8,95.67293500949127,66.2440205186192,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.560935447692286,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,F03,FCCP-ConBis #39 post,9,95.23142073409417,64.6350734478033,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.55630993707077,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,F03,FCCP-ConBis #39 post,10,2.6776528875910675,62.3958811666862,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,0.9849406225839221,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
8,F03,FCCP-ConBis #39 post,11,2.4562303524482676,64.5929159872331,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,0.8986277976001923,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,F03,FCCP-ConBis #39 post,12,3.127018489919168,65.1235239474179,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,1.1400799914480428,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,F04,FCCP-ConBis #39 post,1,44.918661808305004,45.8661975673692,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.8048533388722876,39-post-8,3.8048533388722876,3.6468108579921865,0.1580424808801012,111,0.21475347322990035,0.053061052996444355,FALSE,NA,TRUE,SINGLE
2,F04,FCCP-ConBis #39 post,2,38.88731389408095,41.7619172459574,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.6606680764606083,39-post-8,3.6606680764606083,3.6468108579921865,0.013857218468421919,111,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,F04,FCCP-ConBis #39 post,3,34.839895412924264,39.7775924894263,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.5507631500545456,39-post-8,3.5507631500545456,3.6468108579921865,-0.09604770793764074,111,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,F04,FCCP-ConBis #39 post,7,111.09713056116115,77.9564379057382,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.710404868779745,39-post-8,4.710404868779745,4.456275934410866,0.2541289343688791,42,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,F04,FCCP-ConBis #39 post,8,129.52720666660588,74.1531252287772,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.86389094916338,39-post-8,4.86389094916338,4.456275934410865,0.40761501475251505,42,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,F04,FCCP-ConBis #39 post,9,110.13805499762537,70.8921624737739,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.701734624314192,39-post-8,4.701734624314192,4.456275934410866,0.24545868990332675,42,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,F04,FCCP-ConBis #39 post,10,23.55446564904741,63.2082785551017,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,3.1593154266494095,39-post-8,3.1593154266494095,2.505700986205505,0.6536144404439047,60,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,F04,FCCP-ConBis #39 post,11,22.00258171385994,66.0863124683053,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,3.0911597971032667,39-post-8,3.0911597971032667,2.505700986205505,0.585458810897762,60,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,F04,FCCP-ConBis #39 post,12,22.936444475390246,66.8406647688279,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,3.132727107334276,39-post-8,3.132727107334276,2.505700986205505,0.6270261211287714,60,0.21475347322990035,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,F05,Glycolysis-ConBis #39 post,1,44.0725998350039,48.2722278965687,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.7858382704200513,39-post-8,3.7858382704200513,3.409407077671301,0.3764311927487503,111,0.02493853136609656,0.053061052996444355,FALSE,NA,TRUE,SINGLE
2,F05,Glycolysis-ConBis #39 post,2,41.99603859942055,43.3749831315491,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.7375752947736305,39-post-8,3.7375752947736305,3.409407077671301,0.3281682171023295,111,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,F05,Glycolysis-ConBis #39 post,3,40.17897003930567,41.7848543170262,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.693343725392378,39-post-8,3.693343725392378,3.409407077671301,0.28393664772107724,111,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,F05,Glycolysis-ConBis #39 post,4,12.988566570360009,59.3774571950323,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.5640694758915643,39-post-8,2.5640694758915643,2.489889072951368,0.07418040294019645,66,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,F05,Glycolysis-ConBis #39 post,5,12.885986797909617,59.5635934363322,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.556140426186174,39-post-8,2.556140426186174,2.489889072951368,0.06625135323480613,66,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,F05,Glycolysis-ConBis #39 post,6,14.545995327185784,57.1932705267919,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.677315720488367,39-post-8,2.677315720488367,2.489889072951368,0.18742664753699897,66,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,F05,Glycolysis-ConBis #39 post,13,14.844770279151465,29.0273629880785,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.6976476334682675,39-post-8,2.6976476334682675,2.479443509423603,0.2182041240446642,39,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,F05,Glycolysis-ConBis #39 post,14,16.147044504213927,18.6985042603237,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.7817370300865525,39-post-8,2.7817370300865525,2.4794435094236027,0.30229352066294957,39,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,F05,Glycolysis-ConBis #39 post,15,16.62339246122263,16.2148243819843,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.8108108878049487,39-post-8,2.8108108878049487,2.4794435094236027,0.3313673783813459,39,0.02493853136609656,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,F06,Glycolysis-ConBis #39 post,1,39.2527880028727,42.9475086063334,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.6700224736260934,39-post-8,3.6700224736260934,3.548225033524978,0.12179744010111526,111,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,F06,Glycolysis-ConBis #39 post,2,36.23682290623895,37.6500127160022,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.5900758091815623,39-post-8,3.5900758091815623,3.548225033524978,0.04185077565658431,111,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,F06,Glycolysis-ConBis #39 post,3,35.298637360809565,35.6776386380236,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.5638443615174045,39-post-8,3.5638443615174045,3.548225033524978,0.015619327992426525,111,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,F06,Glycolysis-ConBis #39 post,4,13.53923110683733,50.9290724118434,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.6055914790797727,39-post-8,2.6055914790797727,2.628707028805045,-0.023115549725272206,66,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,F06,Glycolysis-ConBis #39 post,5,13.815722254872377,51.7494373084167,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.6258072374917836,39-post-8,2.6258072374917836,2.628707028805045,-0.002899791313261381,66,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,F06,Glycolysis-ConBis #39 post,6,12.968128865607582,49.6550951022628,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.5624947215838456,39-post-8,2.5624947215838456,2.628707028805045,-0.0662123072211994,66,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,F06,Glycolysis-ConBis #39 post,13,13.610976793793796,27.3749715605535,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.6108765843888033,39-post-8,2.6108765843888033,2.61826146527728,-0.007384880888476966,39,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,F06,Glycolysis-ConBis #39 post,14,14.16796124280921,17.3335583226676,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.650983164932551,39-post-8,2.650983164932551,2.61826146527728,0.03272169965527054,39,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,F06,Glycolysis-ConBis #39 post,15,14.229780836485943,15.2221405118461,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.655337010471276,39-post-8,2.655337010471276,2.61826146527728,0.03707554519399585,39,0.0032001367595649944,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,G01,Oligomycin-ConBis #39 post,1,24.92024724129717,40.3726101116942,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.2156806152704034,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,G01,Oligomycin-ConBis #39 post,2,25.330549711667217,36.3843350488718,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.232011165778384,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,G01,Oligomycin-ConBis #39 post,3,23.849556923892326,34.8550668133653,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.1717656395472065,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
4,G01,Oligomycin-ConBis #39 post,4,1.9264118561974488,47.7081311268625,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,0.6556591307009716,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
5,G01,Oligomycin-ConBis #39 post,5,3.359511661665268,48.6800469326789,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,1.2117956246223085,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
6,G01,Oligomycin-ConBis #39 post,6,3.454284417762782,48.0906593938933,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,1.2396153207937721,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
7,G01,Oligomycin-ConBis #39 post,10,0.7626280896173672,44.752053083004,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,-0.27098479822527055,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
9,G01,Oligomycin-ConBis #39 post,12,0.11354302804536687,49.2594861025123,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,-2.175573412180287,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,G02,Oligomycin-ConBis #39 post,1,34.6033488515398,45.4955306557198,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.5439504649968168,39-post-8,3.5439504649968168,3.42625075413589,0.11769971086092643,111,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,G02,Oligomycin-ConBis #39 post,2,32.55832245842005,40.6167264134698,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.4830330182597633,39-post-8,3.4830330182597633,3.42625075413589,0.056782264123872994,111,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,G02,Oligomycin-ConBis #39 post,3,33.20407830517206,38.0202505371892,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.5026727088953953,39-post-8,3.5026727088953953,3.42625075413589,0.076421954759505,111,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,G02,Oligomycin-ConBis #39 post,4,8.704066321865309,55.0589719855544,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,2.1637903097841558,39-post-8,2.1637903097841558,2.5067327494159573,-0.3429424396318014,66,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,G02,Oligomycin-ConBis #39 post,5,9.774144125420927,54.5760328319054,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,2.2797405445363523,39-post-8,2.2797405445363523,2.5067327494159573,-0.22699220487960492,66,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,G02,Oligomycin-ConBis #39 post,6,10.138171330776892,53.1963537083046,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,2.316307639766983,39-post-8,2.316307639766983,2.5067327494159573,-0.1904251096489742,66,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,G02,Oligomycin-ConBis #39 post,10,6.344258517679046,53.7673041413854,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,1.8475502334516984,39-post-8,1.8475502334516984,2.2851408823492085,-0.4375906488975101,60,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,G02,Oligomycin-ConBis #39 post,11,6.1909253958385975,54.264178765253,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,1.823084574042682,39-post-8,1.823084574042682,2.2851408823492085,-0.46205630830652655,60,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,G02,Oligomycin-ConBis #39 post,12,6.368116489876277,55.2174807452923,0,PBMC Mito+Glyco-short #39 post,Olig,Int4,1.8513037413829763,39-post-8,1.8513037413829763,2.2851408823492085,-0.43383714096623227,60,0.15444305368508687,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,G03,FCCP-ConBis #39 post,1,37.9059542759379,49.018088914081,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.6351082046547107,39-post-8,3.6351082046547107,3.571382524161166,0.06372568049354481,111,0.012782572853194072,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,G03,FCCP-ConBis #39 post,2,34.37781330175075,44.9199273495834,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.5374113941433785,39-post-8,3.5374113941433785,3.571382524161166,-0.03397113001778744,111,0.012782572853194072,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,G03,FCCP-ConBis #39 post,3,27.884125931586965,41.8864395292126,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.32805756388088,39-post-8,3.32805756388088,3.571382524161166,-0.24332496028028588,111,0.012782572853194072,0.053061052996444355,FALSE,NA,TRUE,SINGLE
4,G03,FCCP-ConBis #39 post,7,90.94665550015725,69.0423174245642,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.510273131337547,39-post-8,4.510273131337547,4.380847600579846,0.12942553075770144,42,0.012782572853194072,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,G03,FCCP-ConBis #39 post,8,89.12938303916727,63.244623445777,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.490089056085316,39-post-8,4.490089056085316,4.380847600579846,0.10924145550547092,42,0.012782572853194072,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,G03,FCCP-ConBis #39 post,9,89.51676138075118,60.2692742747193,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.494425885743695,39-post-8,4.494425885743695,4.380847600579846,0.1135782851638497,42,0.012782572853194072,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,G04,FCCP-ConBis #39 post,1,41.130913405587805,51.7814091874813,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.716759989765931,39-post-8,3.716759989765931,3.5160069473824644,0.20075304238346683,111,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,G04,FCCP-ConBis #39 post,2,38.44141035796725,47.5544896122815,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.6491352732825018,39-post-8,3.6491352732825018,3.5160069473824644,0.1331283259000375,111,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,G04,FCCP-ConBis #39 post,3,38.93986668630447,45.0508374928714,0,PBMC Mito+Glyco-short #39 post,FCCP,Int1,3.6620185763712816,39-post-8,3.6620185763712816,3.5160069473824644,0.14601162898881723,111,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,G04,FCCP-ConBis #39 post,7,117.80928118985535,82.4309472017132,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.769067055803673,39-post-8,4.769067055803673,4.325472023801144,0.44359503200252987,42,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
5,G04,FCCP-ConBis #39 post,8,111.27827681688326,72.9222914920791,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.7120340623846095,39-post-8,4.7120340623846095,4.325472023801144,0.386562038583466,42,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
6,G04,FCCP-ConBis #39 post,9,109.06399123779808,68.8040167890789,0,PBMC Mito+Glyco-short #39 post,FCCP,Int3,4.691934785543824,39-post-8,4.691934785543824,4.325472023801144,0.36646276174268005,42,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,G04,FCCP-ConBis #39 post,10,11.716106003556277,73.6472742900488,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,2.460964476684566,39-post-8,2.460964476684566,2.3748970755957823,0.08606740108878366,60,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
8,G04,FCCP-ConBis #39 post,11,12.388916349651957,73.5546314833401,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,2.5168022301253328,39-post-8,2.5168022301253328,2.374897075595783,0.14190515452955021,60,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,G04,FCCP-ConBis #39 post,12,12.876435972348617,73.9339671081571,0,PBMC Mito+Glyco-short #39 post,FCCP,Int4,2.5553989721634895,39-post-8,2.5553989721634895,2.374897075595783,0.180501896567707,60,0.04094519105154948,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,G05,Glycolysis-ConBis #39 post,1,30.8718674887293,49.3407582454517,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.4298453319460234,39-post-8,3.4298453319460234,3.4308209180215115,-9.755860754880783e-4,111,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,G05,Glycolysis-ConBis #39 post,2,32.16768737226615,43.0886019361762,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.470962450953683,39-post-8,3.470962450953683,3.4308209180215115,0.040141532932171466,111,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,G05,Glycolysis-ConBis #39 post,3,31.705389850486867,40.887541767084,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,3.4564866932595506,39-post-8,3.4564866932595506,3.4308209180215115,0.02566577523803917,111,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,G05,Glycolysis-ConBis #39 post,4,6.1568045368589885,58.8789266928786,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,1.8175578989348045,39-post-8,1.8175578989348045,2.5113029133015785,-0.693745014366774,66,0.2536003443892218,0.053061052996444355,FALSE,NA,TRUE,SINGLE
5,G05,Glycolysis-ConBis #39 post,5,6.233758331389987,57.760917069259,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,1.829979414374593,39-post-8,1.829979414374593,2.5113029133015785,-0.6813234989269854,66,0.2536003443892218,0.053061052996444355,FALSE,NA,TRUE,SINGLE
6,G05,Glycolysis-ConBis #39 post,6,7.504568083444912,55.8761781671672,0,PBMC Mito+Glyco-short #39 post,Glyco,Int2,2.0155119129223245,39-post-8,2.0155119129223245,2.511302913301578,-0.49579100037925383,66,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
7,G05,Glycolysis-ConBis #39 post,13,7.299527833730347,28.3874521600472,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,1.9878096657515727,39-post-8,1.9878096657515727,2.5008573497738134,-0.5130476840222409,39,0.2536003443892218,0.053061052996444355,FALSE,NA,TRUE,SINGLE
8,G05,Glycolysis-ConBis #39 post,14,8.283019127911398,17.9391084971432,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.1142075309109853,39-post-8,2.1142075309109853,2.5008573497738134,-0.3866498188628279,39,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
9,G05,Glycolysis-ConBis #39 post,15,8.944268967702218,15.2854632292674,0,PBMC Mito+Glyco-short #39 post,Glyco,Int5,2.1910129883780884,39-post-8,2.1910129883780884,2.5008573497738134,-0.30984436139572513,39,0.2536003443892218,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
1,G06,Glycolysis-ConBis #39 post,1,15.75306418024141,42.7549071264538,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,2.7570348974754646,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
2,G06,Glycolysis-ConBis #39 post,2,12.504485056816259,38.2956004524153,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,2.5260873844985987,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
3,G06,Glycolysis-ConBis #39 post,3,11.094193897369475,35.5725212582391,0,PBMC Mito+Glyco-short #39 post,Glyco,Int1,2.4064218991591884,39-post-8,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,WELL
1,H02,Oligomycin-ConBis #39 post,1,33.7113844486897,42.0097151250466,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.5178355977793796,39-post-8,3.5178355977793796,3.537666824973033,-0.01983122719365354,111,0.0037370306030108783,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
2,H02,Oligomycin-ConBis #39 post,2,33.11147465781935,37.3983991288095,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.499879888707481,39-post-8,3.499879888707481,3.537666824973033,-0.03778693626555226,111,0.0037370306030108783,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
3,H02,Oligomycin-ConBis #39 post,3,31.146425409640763,35.1009204917354,0,PBMC Mito+Glyco-short #39 post,Olig,Int1,3.4386994845440757,39-post-8,3.4386994845440757,3.537666824973033,-0.09896734042895744,111,0.0037370306030108783,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
4,H02,Oligomycin-ConBis #39 post,4,12.186879704499539,49.3082363191057,0,PBMC Mito+Glyco-short #39 post,Olig,Int2,2.5003599389876547,39-post-8,2.5003599389876547,2.6181488202531003,-0.11778888126544536,66,0.0037370306030108783,0.053061052996444355,FALSE,0.067765527610837,FALSE,NO
